Unnamed: 0,Working_Year,Designation,Experience,Employment_Status,Salary_In_Rupees,Employee_Location,Company_Location,Company_Size,Remote_Working_Ratio,Salary_Currency,salary_in_usd,Salary_In_USD
,2021-01-01,Data Engineer,MI,FT,140000.0,US,US,L,100,USD,140000.0,140000.0
,2021-01-01,Machine Learning Engineer,SE,FT,200000.0,US,US,L,100,USD,200000.0,200000.0
,2021-01-01,Head of Data,EX,FT,230000.0,RU,RU,L,50,USD,230000.0,230000.0
,2021-01-01,Research Scientist,SE,FT,50000.0,FR,US,S,100,USD,50000.0,50000.0
,2021-01-01,Data Analytics Engineer,SE,FT,50000.0,VN,GB,M,100,USD,50000.0,50000.0
,2021-01-01,Data Analyst,EN,FT,50000.0,FR,FR,M,50,EUR,59102.0,50000.0
,2021-01-01,Data Scientist,MI,FT,50000.0,NG,NG,L,100,USD,50000.0,50000.0
,2021-01-01,Data Analyst,EN,FT,50000.0,US,US,M,100,USD,50000.0,50000.0
,2021-01-01,Data Scientist,MI,FT,85000.0,GB,GB,L,50,GBP,116914.0,85000.0
,2021-01-01,Machine Learning Engineer,EN,FT,85000.0,NL,DE,S,100,USD,85000.0,85000.0
,2021-01-01,Head of Data Science,EX,FT,85000.0,RU,RU,M,0,USD,85000.0,85000.0
,2021-01-01,Computer Vision Software Engineer,MI,FT,81000.0,DE,US,S,100,EUR,95746.0,81000.0
,2021-01-01,Machine Learning Engineer,EN,FT,81000.0,US,US,S,50,USD,81000.0,81000.0
,2021-01-01,Data Scientist,SE,FT,45000.0,FR,FR,L,50,EUR,53192.0,45000.0
,2021-01-01,Finance Data Analyst,SE,FT,45000.0,GB,GB,L,50,GBP,61896.0,45000.0
,2021-01-01,Business Data Analyst,EN,FT,50000.0,LU,LU,L,100,EUR,59102.0,50000.0
,2021-01-01,Principal Data Engineer,SE,FT,185000.0,US,US,L,100,USD,185000.0,185000.0
,2021-01-01,Data Analytics Manager,SE,FT,120000.0,US,US,L,0,USD,120000.0,120000.0
,2021-01-01,Director of Data Science,EX,FT,120000.0,DE,DE,L,0,EUR,141846.0,120000.0
,2021-01-01,Data Science Consultant,EN,FT,54000.0,DE,DE,L,50,EUR,63831.0,54000.0
,2021-01-01,Data Science Engineer,MI,FT,34000.0,GR,GR,M,100,EUR,40189.0,34000.0
,2021-01-01,Data Engineer,EN,FT,55000.0,DE,DE,M,50,EUR,65013.0,55000.0
,2021-01-01,AI Scientist,SE,FT,55000.0,ES,ES,L,100,USD,55000.0,55000.0
,2021-01-01,BI Data Analyst,EN,FT,55000.0,US,US,S,50,USD,55000.0,55000.0
,2021-01-01,Data Engineer,EN,FT,33000.0,GB,GB,L,50,GBP,45390.0,33000.0
,2021-01-01,Data Scientist,EN,FT,80000.0,US,US,M,100,USD,80000.0,80000.0
,2021-01-01,Data Scientist,MI,FT,32000.0,ES,ES,L,100,EUR,37825.0,32000.0
,2021-01-01,Applied Data Scientist,EN,FT,80000.0,GB,GB,L,0,GBP,110037.0,80000.0
,2021-01-01,Data Engineer,EN,FT,80000.0,US,US,L,100,USD,80000.0,80000.0
,2021-01-01,Data Scientist,EN,FT,31000.0,FR,FR,L,50,EUR,36643.0,31000.0
,2021-01-01,Data Analyst,SE,FT,80000.0,BG,US,S,100,USD,80000.0,80000.0
,2021-01-01,Data Analyst,SE,FT,54000.0,DE,DE,L,50,EUR,63831.0,54000.0
,2021-01-01,Data Analyst,EN,FT,80000.0,US,US,M,100,USD,80000.0,80000.0
,2021-01-01,Data Engineer,MI,FT,100000.0,AU,AU,L,50,AUD,75050.0,100000.0
,2021-01-01,Research Scientist,MI,FT,80000.0,CA,CA,M,100,CAD,63810.0,80000.0
,2021-01-01,Principal Data Scientist,EX,CT,416000.0,US,US,S,100,USD,416000.0,416000.0
,2021-01-01,AI Scientist,MI,FT,30000.0,GH,GH,S,0,USD,30000.0,30000.0
,2021-01-01,Principal Data Scientist,MI,FT,151000.0,US,US,L,100,USD,151000.0,151000.0
,2021-01-01,Applied Machine Learning Scientist,MI,FT,423000.0,US,US,L,50,USD,423000.0,423000.0
,2021-01-01,Data Scientist,MI,FT,147000.0,US,US,L,50,USD,147000.0,147000.0
,2021-01-01,Principal Data Scientist,SE,FT,147000.0,DE,DE,M,100,EUR,173762.0,147000.0
,2021-01-01,Data Science Manager,SE,FT,240000.0,US,US,L,0,USD,240000.0,240000.0
,2021-01-01,Data Analyst,EN,FT,56000.0,AU,AU,L,50,AUD,42028.0,56000.0
,2021-01-01,Computer Vision Engineer,SE,FT,24000.0,BR,BR,M,100,USD,24000.0,24000.0
,2021-01-01,Data Engineer,MI,FT,24000.0,MT,MT,L,50,EUR,28369.0,24000.0
,2021-01-01,Machine Learning Engineer,SE,FT,80000.0,DE,DE,L,50,EUR,94564.0,80000.0
,2021-01-01,Data Engineer,MI,FT,22000.0,RO,US,L,0,EUR,26005.0,22000.0
,2021-01-01,Director of Data Science,EX,FT,130000.0,IT,PL,L,100,EUR,153667.0,130000.0
,2021-01-01,Data Scientist,MI,FT,130000.0,US,US,L,50,USD,130000.0,130000.0
,2021-01-01,Cloud Data Engineer,MI,FT,120000.0,SG,SG,L,50,SGD,89294.0,120000.0
,2021-01-01,Data Analytics Manager,SE,FT,120000.0,US,US,M,100,USD,120000.0,120000.0
,2021-01-01,Head of Data,SE,FT,87000.0,SI,SI,L,100,EUR,102839.0,87000.0
,2021-01-01,Research Scientist,SE,FT,51400.0,PT,PT,L,50,EUR,60757.0,51400.0
,2021-01-01,Data Analyst,MI,FT,37456.0,GB,GB,L,50,GBP,51519.0,37456.0
,2021-01-01,Machine Learning Scientist,SE,FT,120000.0,US,US,S,50,USD,120000.0,120000.0
,2021-01-01,Machine Learning Scientist,EN,FT,225000.0,US,US,L,100,USD,225000.0,225000.0
,2021-01-01,Machine Learning Scientist,SE,FT,225000.0,US,CA,L,100,USD,225000.0,225000.0
,2021-01-01,Computer Vision Software Engineer,EN,PT,120000.0,DK,DK,L,50,DKK,19073.0,120000.0
,2021-01-01,Data Scientist,MI,FT,52000.0,DE,AT,M,50,EUR,61467.0,52000.0
,2021-01-01,Computer Vision Engineer,EN,PT,180000.0,DK,DK,S,50,DKK,28609.0,180000.0
,2021-01-01,Machine Learning Engineer,MI,FT,180000.0,PL,PL,L,100,PLN,46597.0,180000.0
,2021-01-01,Data Scientist,SE,FT,130000.0,CA,CA,L,100,CAD,103691.0,130000.0
,2021-01-01,Data Scientist,SE,FT,180000.0,TR,TR,L,50,TRY,20171.0,180000.0
,2021-01-01,Data Science Consultant,EN,FT,90000.0,US,US,S,100,USD,90000.0,90000.0
,2021-01-01,Data Analyst,SE,FT,90000.0,CA,CA,M,100,CAD,71786.0,90000.0
,2021-01-01,Data Scientist,EN,FT,90000.0,US,US,S,100,USD,90000.0,90000.0
,2021-01-01,Data Analyst,EN,FT,90000.0,US,US,S,100,USD,90000.0,90000.0
,2021-01-01,Data Engineer,MI,FT,90000.0,US,US,L,100,USD,90000.0,90000.0
,2021-01-01,Data Science Manager,SE,FT,152000.0,US,FR,L,100,USD,152000.0,152000.0
,2021-01-01,Data Analyst,MI,FT,90000.0,US,US,M,100,USD,90000.0,90000.0
,2021-01-01,Data Engineer,MI,FT,52500.0,GB,GB,L,50,GBP,72212.0,52500.0
,2021-01-01,Research Scientist,SE,FT,120500.0,CA,CA,L,50,CAD,96113.0,120500.0
,2021-01-01,Marketing Data Engineer,EN,FT,90000.0,SG,SG,L,50,SGD,66970.0,90000.0
,2021-01-01,Director of Data Science,SE,FT,168000.0,JP,JP,S,0,USD,168000.0,168000.0
,2021-01-01,Research Scientist,MI,FT,53000.0,FR,FR,M,50,EUR,62649.0,53000.0
,2021-01-01,Data Architect,MI,FT,180000.0,US,US,L,100,USD,180000.0,180000.0
,2021-01-01,Data Analyst,MI,FT,80000.0,US,US,L,100,USD,80000.0,80000.0
,2021-01-01,Research Scientist,MI,FT,48000.0,FR,FR,S,50,EUR,56738.0,48000.0
230.0,2021-01-01,Data Analyst,SE,FT,5711976.0,CA,CA,M,100,,,5711976.0
285.0,2021-01-01,Research Scientist,MI,FT,5569785.0,CZ,CZ,L,50,,,5569785.0
185.0,2021-01-01,Machine Learning Scientist,MI,FL,954834.0,PK,PK,M,50,,,954834.0
286.0,2021-01-01,Data Science Manager,SE,FT,7532447.0,IN,IN,L,50,,,7532447.0
184.0,2021-01-01,Finance Data Analyst,SE,FT,4925034.0,GB,GB,L,50,,,4925034.0
183.0,2021-01-01,Data Engineer,MI,FT,2069205.0,RO,US,L,0,,,2069205.0
182.0,2021-01-01,Data Scientist,MI,FT,7219659.0,DE,DE,L,50,,,7219659.0
181.0,2021-01-01,Big Data Engineer,MI,FT,1799146.0,IN,IN,L,0,,,1799146.0
180.0,2021-01-01,Data Scientist,MI,FT,451875.0,IN,US,S,100,,,451875.0
179.0,2021-01-01,Machine Learning Engineer,EN,FT,6445130.0,US,US,S,50,,,6445130.0
178.0,2021-01-01,Data Scientist,MI,FT,3185804.0,CL,CL,L,100,,,3185804.0
287.0,2021-01-01,Head of Data,SE,FT,8182848.0,SI,SI,L,100,,,8182848.0
288.0,2021-01-01,Data Scientist,MI,FT,8673076.0,US,US,L,50,,,8673076.0
289.0,2021-01-01,Machine Learning Engineer,MI,FT,4063137.0,IT,IT,L,50,,,4063137.0
177.0,2021-01-01,Data Scientist,MI,FT,227489.0,MX,MX,S,0,,,227489.0
,2021-01-01,Data Analytics Engineer,SE,FT,67000.0,DE,DE,L,100,EUR,79197.0,67000.0
284.0,2021-01-01,Staff Data Scientist,SE,CT,8354798.0,US,US,M,100,,,8354798.0
176.0,2021-01-01,Data Engineering Manager,SE,FT,13845093.0,US,US,L,100,,,13845093.0
283.0,2021-01-01,Data Engineer,MI,PT,5549256.0,NL,NL,L,100,,,5549256.0
282.0,2021-01-01,Research Scientist,EN,FT,7956950.0,JE,CN,L,0,,,7956950.0
190.0,2021-01-01,Machine Learning Engineer,MI,FT,5888143.0,JP,JP,S,50,,,5888143.0
271.0,2021-01-01,Data Engineer,EN,FT,5768789.0,US,US,L,100,,,5768789.0
272.0,2021-01-01,Computer Vision Engineer,SE,FT,1504421.0,BR,BR,M,0,,,1504421.0
273.0,2021-01-01,Data Science Consultant,EN,FT,6113563.0,DE,DE,L,0,,,6113563.0
274.0,2021-01-01,Machine Learning Engineer,EN,FT,6763408.0,NL,DE,S,100,,,6763408.0
189.0,2021-01-01,Data Engineer,SE,FT,6113563.0,RO,GB,S,50,,,6113563.0
275.0,2021-01-01,Data Scientist,SE,FT,6181277.0,FR,FR,M,50,,,6181277.0
276.0,2021-01-01,Data Scientist,EN,FT,7956950.0,US,US,M,100,,,7956950.0
277.0,2021-01-01,Data Scientist,EN,FT,4615031.0,US,US,L,50,,,4615031.0
188.0,2021-01-01,Data Science Consultant,EX,FT,5549256.0,FR,ES,S,100,,,5549256.0
278.0,2021-01-01,AI Scientist,SE,FT,4376323.0,ES,ES,L,100,,,4376323.0
279.0,2021-01-01,Data Scientist,SE,FT,1604996.0,TR,TR,L,50,,,1604996.0
280.0,2021-01-01,Business Data Analyst,EN,FT,4702717.0,LU,LU,L,100,,,4702717.0
281.0,2021-01-01,Data Engineer,MI,FT,8911784.0,US,US,L,100,,,8911784.0
187.0,2021-01-01,Data Analytics Engineer,SE,FT,3978475.0,VN,GB,M,100,,,3978475.0
186.0,2021-01-01,Data Engineer,MI,FT,318278.0,IR,IR,M,100,,,318278.0
175.0,2021-01-01,Research Scientist,SE,FT,4834404.0,PT,PT,L,50,,,4834404.0
174.0,2021-01-01,Principal Data Scientist,SE,FT,18698833.0,US,US,L,100,,,18698833.0
173.0,2021-01-01,Data Analyst,EN,FT,4774170.0,US,US,S,100,,,4774170.0
153.0,2021-01-01,Data Scientist,MI,FT,6029299.0,CA,CA,L,100,,,6029299.0
152.0,2021-01-01,Data Scientist,MI,FT,11935425.0,US,US,M,100,,,11935425.0
151.0,2021-01-01,Director of Data Science,SE,FT,13367676.0,JP,JP,S,0,,,13367676.0
150.0,2021-01-01,Cloud Data Engineer,SE,FT,12731120.0,BR,US,S,100,,,12731120.0
149.0,2021-01-01,Data Engineering Manager,SE,FT,12174134.0,US,US,L,100,,,12174134.0
,2021-01-01,ML Engineer,SE,FT,256000.0,US,US,S,100,USD,256000.0,256000.0
,2021-01-01,Data Science Manager,SE,FT,174000.0,US,US,L,100,USD,174000.0,174000.0
,2021-01-01,Data Engineer,SE,FT,174000.0,US,US,L,100,USD,174000.0,174000.0
148.0,2021-01-01,Data Engineer,MI,FT,7161255.0,US,US,L,100,,,7161255.0
147.0,2021-01-01,Research Scientist,MI,FT,4984950.0,FR,FR,M,50,,,4984950.0
146.0,2021-01-01,Machine Learning Engineer,SE,FT,6583899.0,BE,BE,M,50,,,6583899.0
145.0,2021-01-01,Data Engineer,MI,FT,7956950.0,US,US,L,100,,,7956950.0
144.0,2021-01-01,Data Scientist,MI,FT,6564484.0,US,US,S,100,,,6564484.0
143.0,2021-01-01,Data Engineering Manager,SE,FT,11935425.0,US,US,L,0,,,11935425.0
142.0,2021-01-01,Data Science Manager,SE,FT,19096680.0,US,US,L,0,,,19096680.0
154.0,2021-01-01,Data Scientist,EN,FT,1066231.0,UA,UA,L,100,,,1066231.0
155.0,2021-01-01,Data Science Manager,SE,FT,11458008.0,US,US,L,100,,,11458008.0
156.0,2021-01-01,Data Science Engineer,SE,FT,10122911.0,CA,CA,L,50,,,10122911.0
157.0,2021-01-01,Data Scientist,MI,FT,9473465.0,SG,IL,M,100,,,9473465.0
172.0,2021-01-01,Data Engineer,MI,FT,6566712.0,GB,GB,L,100,,,6566712.0
171.0,2021-01-01,Data Architect,MI,FT,13526815.0,US,US,L,100,,,13526815.0
170.0,2021-01-01,Data Architect,MI,FT,11935425.0,US,US,L,100,,,11935425.0
169.0,2021-01-01,BI Data Analyst,EN,FT,4376323.0,US,US,S,50,,,4376323.0
168.0,2021-01-01,Director of Data Science,EX,FT,19892375.0,US,US,L,0,,,19892375.0
167.0,2021-01-01,Data Engineer,EN,FT,6365560.0,US,US,L,100,,,6365560.0
,2021-01-01,Applied Data Scientist,MI,FT,68000.0,GB,CA,L,50,CAD,54238.0,68000.0
270.0,2021-01-01,Data Engineer,EN,FT,5173052.0,DE,DE,M,50,,,5173052.0
166.0,2021-01-01,Data Specialist,SE,FT,13128968.0,US,US,L,100,,,13128968.0
164.0,2021-01-01,Data Science Consultant,EN,FT,5079001.0,DE,DE,L,50,,,5079001.0
221.0,2021-01-01,Machine Learning Engineer,MI,FT,3707700.0,PL,PL,L,100,,,3707700.0
162.0,2021-01-01,Head of Data Science,EX,FT,6763408.0,RU,RU,M,0,,,6763408.0
161.0,2021-01-01,Head of Data,EX,FT,18300985.0,RU,RU,L,50,,,18300985.0
160.0,2021-01-01,Machine Learning Engineer,EN,FT,9946188.0,US,US,S,100,,,9946188.0
159.0,2021-01-01,Data Analytics Manager,SE,FT,9548340.0,US,US,M,100,,,9548340.0
158.0,2021-01-01,Applied Machine Learning Scientist,MI,FT,33657899.0,US,US,L,50,,,33657899.0
165.0,2021-01-01,Director of Data Science,EX,FT,10346104.0,DE,DE,M,50,,,10346104.0
141.0,2021-01-01,Data Analyst,MI,FT,10741883.0,US,US,L,100,,,10741883.0
269.0,2021-01-01,Data Engineer,MI,FT,2229219.0,TR,TR,M,100,,,2229219.0
267.0,2021-01-01,Data Engineer,MI,FT,7411899.0,US,US,M,0,,,7411899.0
226.0,2021-01-01,Principal Data Scientist,EX,CT,33100912.0,US,US,S,100,,,33100912.0
204.0,2021-01-01,Research Scientist,SE,FT,3978475.0,FR,US,S,100,,,3978475.0
203.0,2021-01-01,Data Scientist,MI,FT,3009716.0,ES,ES,L,100,,,3009716.0
202.0,2021-01-01,Machine Learning Infrastructure Engineer,SE,FT,15516053.0,US,US,M,100,,,15516053.0
201.0,2021-01-01,Data Scientist,MI,FT,4890898.0,DE,AT,M,50,,,4890898.0
200.0,2021-01-01,Data Science Consultant,EN,FT,7161255.0,US,US,S,100,,,7161255.0
199.0,2021-01-01,Data Science Manager,SE,FT,4304233.0,IN,US,L,50,,,4304233.0
227.0,2021-01-01,Data Scientist,SE,FT,6981269.0,CA,CA,S,100,,,6981269.0
198.0,2021-01-01,Machine Learning Engineer,SE,FT,1936881.0,IN,IN,L,100,,,1936881.0
228.0,2021-01-01,Data Scientist,MI,FT,7054154.0,DE,DE,L,50,,,7054154.0
229.0,2021-01-01,Data Scientist,SE,FT,10741883.0,US,US,L,0,,,10741883.0
231.0,2021-01-01,Big Data Engineer,EN,FT,1291254.0,IN,IN,L,100,,,1291254.0
232.0,2021-01-01,ML Engineer,SE,FT,20369792.0,US,US,S,100,,,20369792.0
197.0,2021-01-01,BI Data Analyst,EN,FT,737768.0,KE,KE,S,100,,,737768.0
233.0,2021-01-01,Director of Data Engineering,SE,FT,15913900.0,US,US,L,100,,,15913900.0
205.0,2021-01-01,Data Scientist,MI,FT,12731120.0,US,US,L,100,,,12731120.0
234.0,2021-01-01,Data Analyst,SE,FT,15913900.0,US,US,L,100,,,15913900.0
206.0,2021-01-01,Data Scientist,MI,FT,1026526.0,BR,BR,S,0,,,1026526.0
208.0,2021-01-01,Data Engineer,SE,FT,13128968.0,US,US,M,0,,,13128968.0
222.0,2021-01-01,Data Scientist,MI,FT,9302789.0,GB,GB,L,50,,,9302789.0
219.0,2021-01-01,Machine Learning Engineer,MI,FT,7054154.0,BE,BE,M,100,,,7054154.0
218.0,2021-01-01,Data Scientist,MI,FT,7219659.0,DE,DE,L,50,,,7219659.0
217.0,2021-01-01,Computer Vision Engineer,EN,PT,2276404.0,DK,DK,S,50,,,2276404.0
216.0,2021-01-01,Principal Data Engineer,SE,FT,14720358.0,US,US,L,100,,,14720358.0
215.0,2021-01-01,Machine Learning Engineer,EN,FT,1975154.0,DE,DE,M,50,,,1975154.0
214.0,2021-01-01,Big Data Engineer,EN,FT,468028.0,IN,CH,L,0,,,468028.0
213.0,2021-01-01,Data Engineer,MI,FT,5253338.0,HK,GB,S,50,,,5253338.0
212.0,2021-01-01,Research Scientist,MI,FT,4514614.0,FR,FR,S,50,,,4514614.0
211.0,2021-01-01,Machine Learning Engineer,MI,FT,1975154.0,SI,SI,L,50,,,1975154.0
223.0,2021-01-01,Data Scientist,MI,FT,2690086.0,IN,IN,M,0,,,2690086.0
224.0,2021-01-01,Data Scientist,MI,FT,4476262.0,GB,GB,L,50,,,4476262.0
210.0,2021-01-01,Data Analytics Manager,SE,FT,9548340.0,US,US,L,0,,,9548340.0
225.0,2021-01-01,Machine Learning Scientist,SE,FT,17903138.0,US,CA,L,100,,,17903138.0
209.0,2021-01-01,Data Engineer,MI,FL,1591390.0,IT,US,L,0,,,1591390.0
207.0,2021-01-01,Machine Learning Engineer,SE,FT,15913900.0,US,US,L,100,,,15913900.0
235.0,2021-01-01,Data Architect,MI,FT,14322510.0,US,US,L,100,,,14322510.0
236.0,2021-01-01,Head of Data Science,MI,FT,8752645.0,US,US,S,0,,,8752645.0
237.0,2021-01-01,Research Scientist,MI,FT,5077330.0,CA,CA,M,100,,,5077330.0
254.0,2021-01-01,Data Scientist,EN,FT,2259694.0,IN,IN,M,100,,,2259694.0
255.0,2021-01-01,Data Analyst,MI,FT,7399964.0,US,US,L,100,,,7399964.0
256.0,2021-01-01,Big Data Architect,SE,FT,7933318.0,CA,CA,M,50,,,7933318.0
257.0,2021-01-01,Data Engineer,MI,FT,15913900.0,US,US,L,100,,,15913900.0
258.0,2021-01-01,Principal Data Scientist,SE,FT,13826155.0,DE,DE,M,100,,,13826155.0
259.0,2021-01-01,Machine Learning Engineer,SE,FT,14720358.0,US,US,L,50,,,14720358.0
260.0,2021-01-01,Director of Data Science,EX,FT,11286615.0,DE,DE,L,0,,,11286615.0
261.0,2021-01-01,Data Scientist,MI,FT,10344035.0,US,US,L,50,,,10344035.0
262.0,2021-01-01,Data Analyst,SE,FT,5079001.0,DE,DE,L,50,,,5079001.0
263.0,2021-01-01,Data Scientist,MI,FT,1345043.0,IN,IN,S,100,,,1345043.0
264.0,2021-01-01,Machine Learning Engineer,SE,FT,5272673.0,IN,IN,L,0,,,5272673.0
192.0,2021-01-01,Machine Learning Engineer,EN,FT,1738116.0,CO,CO,M,50,,,1738116.0
191.0,2021-01-01,Data Science Manager,SE,FT,12094564.0,US,FR,L,100,,,12094564.0
265.0,2021-01-01,Data Scientist,MI,FT,2031568.0,RS,DE,S,100,,,2031568.0
266.0,2021-01-01,Lead Data Engineer,SE,FT,12731120.0,PR,US,S,50,,,12731120.0
253.0,2021-01-01,Principal Data Engineer,EX,FT,47741700.0,US,US,L,100,,,47741700.0
252.0,2021-01-01,Data Scientist,EN,FT,7161255.0,US,US,S,100,,,7161255.0
251.0,2021-01-01,Data Scientist,MI,FT,9150493.0,US,US,L,50,,,9150493.0
193.0,2021-01-01,Big Data Engineer,MI,FT,1432251.0,MD,MD,S,0,,,1432251.0
238.0,2021-01-01,Data Scientist,MI,FT,3724569.0,ES,ES,M,100,,,3724569.0
239.0,2021-01-01,Data Scientist,EN,FT,318278.0,VN,VN,M,0,,,318278.0
240.0,2021-01-01,Data Engineer,EN,FT,1721645.0,IN,IN,M,50,,,1721645.0
241.0,2021-01-01,Data Scientist,SE,FT,8250641.0,CA,CA,L,100,,,8250641.0
242.0,2021-01-01,Data Analyst,MI,FT,6365560.0,US,US,L,100,,,6365560.0
243.0,2021-01-01,Data Engineer,MI,FT,8752645.0,US,US,L,100,,,8752645.0
244.0,2021-01-01,Data Scientist,SE,FT,13128968.0,US,US,L,100,,,13128968.0
268.0,2021-01-01,Data Engineer,MI,FT,8893881.0,US,US,M,0,,,8893881.0
245.0,2021-01-01,AI Scientist,EN,FT,1436468.0,IN,AS,S,100,,,1436468.0
196.0,2021-01-01,Data Scientist,MI,FT,11696717.0,US,US,L,50,,,11696717.0
247.0,2021-01-01,Data Scientist,EN,FT,2915665.0,FR,FR,L,50,,,2915665.0
248.0,2021-01-01,Data Engineer,MI,FT,963030.0,TR,TR,M,0,,,963030.0
195.0,2021-01-01,Research Scientist,SE,FT,7647663.0,CA,CA,L,50,,,7647663.0
194.0,2021-01-01,Data Science Manager,SE,FT,13845093.0,US,US,L,100,,,13845093.0
249.0,2021-01-01,Data Engineer,SE,FT,7661111.0,GB,GB,L,50,,,7661111.0
250.0,2021-01-01,Principal Data Analyst,SE,FT,13526815.0,US,US,M,100,,,13526815.0
246.0,2021-01-01,Data Engineer,MI,FT,5745873.0,GB,GB,L,50,,,5745873.0
140.0,2021-01-01,Data Scientist,EN,FT,6365560.0,US,US,M,100,,,6365560.0
163.0,2021-01-01,Data Engineer,MI,FT,2257307.0,MT,MT,L,50,,,2257307.0
220.0,2021-01-01,Data Analytics Manager,SE,FT,11139730.0,US,US,L,100,,,11139730.0
115.0,2021-01-01,Data Engineer,MI,FT,3611739.0,NL,NL,L,100,,,3611739.0
114.0,2021-01-01,AI Scientist,EN,PT,954834.0,PK,US,M,100,,,954834.0
92.0,2021-01-01,Data Science Consultant,EN,FT,6113563.0,DE,DE,S,100,,,6113563.0
,2021-01-01,Lead Data Engineer,SE,FT,160000.0,PR,US,S,50,USD,160000.0,160000.0
,2021-01-01,Data Engineer,SE,FT,70000.0,GB,GB,L,50,GBP,96282.0,70000.0
,2021-01-01,Cloud Data Engineer,SE,FT,160000.0,BR,US,S,100,USD,160000.0,160000.0
101.0,2021-01-01,Data Analyst,MI,FT,5967713.0,US,US,L,0,,,5967713.0
,2021-01-01,Data Scientist,MI,FT,115000.0,US,US,L,50,USD,115000.0,115000.0
,2021-01-01,Data Scientist,SE,FT,65720.0,FR,FR,M,50,EUR,77684.0,65720.0
102.0,2021-01-01,Data Engineer,SE,FT,11935425.0,US,US,L,100,,,11935425.0
91.0,2021-01-01,Marketing Data Analyst,SE,FT,7054154.0,GR,DK,L,100,,,7054154.0
120.0,2021-01-01,Data Engineer,MI,FT,15913900.0,US,US,L,100,,,15913900.0
96.0,2021-01-01,Cloud Data Engineer,MI,FT,7105079.0,SG,SG,L,50,,,7105079.0
103.0,2021-01-01,BI Data Analyst,MI,FT,2885111.0,HU,US,L,50,,,2885111.0
90.0,2021-01-01,Data Analyst,SE,FT,6365560.0,BG,US,S,100,,,6365560.0
,2021-01-01,Computer Vision Software Engineer,EN,FT,70000.0,US,US,M,100,USD,70000.0,70000.0
93.0,2021-01-01,Lead Data Analyst,MI,FT,1560278.0,IN,IN,L,100,,,1560278.0
,2021-01-01,Data Scientist,MI,FT,160000.0,US,US,L,100,USD,160000.0,160000.0
,2021-01-01,Data Scientist,MI,FT,160000.0,SG,IL,M,100,SGD,119059.0,160000.0
98.0,2021-01-01,Financial Data Analyst,MI,FT,35806275.0,US,US,L,100,,,35806275.0
121.0,2021-01-01,Big Data Engineer,MI,FT,4774170.0,ES,RO,M,50,,,4774170.0
94.0,2021-01-01,Lead Data Engineer,SE,FT,21961182.0,US,US,L,0,,,21961182.0
122.0,2021-01-01,Principal Data Engineer,SE,FT,15913900.0,US,US,M,100,,,15913900.0
123.0,2021-01-01,Data Analyst,EN,FT,3978475.0,US,US,M,100,,,3978475.0
99.0,2021-01-01,Computer Vision Software Engineer,EN,FT,5569865.0,US,US,M,100,,,5569865.0
124.0,2021-01-01,Applied Data Scientist,EN,FT,8755589.0,GB,GB,L,0,,,8755589.0
,2021-01-01,Data Science Engineer,SE,FT,159500.0,CA,CA,L,50,CAD,127221.0,159500.0
100.0,2021-01-01,Computer Vision Software Engineer,MI,FT,7618461.0,DE,US,S,100,,,7618461.0
,2021-01-01,Machine Learning Engineer,SE,FT,70000.0,BE,BE,M,50,EUR,82744.0,70000.0
117.0,2021-01-01,Data Scientist,MI,FT,3978475.0,NG,NG,L,100,,,3978475.0
108.0,2021-01-01,Data Engineer,SE,FT,9150493.0,US,US,S,100,,,9150493.0
125.0,2021-01-01,Data Analyst,EN,PT,823863.0,ES,ES,M,50,,,823863.0
126.0,2021-01-01,Principal Data Scientist,MI,FT,12014995.0,US,US,L,100,,,12014995.0
127.0,2021-01-01,Machine Learning Scientist,SE,FT,9548340.0,US,US,S,50,,,9548340.0
116.0,2021-01-01,Machine Learning Scientist,EN,FT,17903138.0,US,US,L,100,,,17903138.0
118.0,2021-01-01,Data Science Engineer,MI,FT,3197819.0,GR,GR,M,100,,,3197819.0
89.0,2021-01-01,Lead Data Analyst,SE,FT,13526815.0,US,US,L,100,,,13526815.0
88.0,2021-01-01,Data Analytics Engineer,MI,FT,8752645.0,US,US,L,100,,,8752645.0
104.0,2021-01-01,Data Analyst,MI,FT,4933309.0,US,US,L,0,,,4933309.0
111.0,2021-01-01,Machine Learning Engineer,SE,FT,7524410.0,DE,DE,L,50,,,7524410.0
106.0,2021-01-01,Data Analyst,MI,FT,4099341.0,GB,GB,L,50,,,4099341.0
107.0,2021-01-01,Research Scientist,MI,FT,14914666.0,CA,CA,L,100,,,14914666.0
110.0,2021-01-01,Data Engineer,EN,FT,2421141.0,IN,IN,L,100,,,2421141.0
82.0,2021-01-01,Data Engineer,MI,FT,11139730.0,US,US,L,100,,,11139730.0
81.0,2021-01-01,Data Analytics Engineer,SE,FT,6301666.0,DE,DE,L,100,,,6301666.0
,2021-01-01,Data Engineer,SE,FT,115000.0,US,US,S,100,USD,115000.0,115000.0
138.0,2021-01-01,ML Engineer,MI,FT,6155815.0,JP,JP,S,50,,,6155815.0
119.0,2021-01-01,Data Analyst,EN,FT,7161255.0,US,US,S,100,,,7161255.0
95.0,2021-01-01,Data Scientist,EN,FT,2367272.0,IN,IN,L,50,,,2367272.0
80.0,2021-01-01,Data Analyst,EN,FT,6365560.0,US,US,M,100,,,6365560.0
109.0,2021-01-01,Data Engineer,SE,FT,11935425.0,US,US,M,100,,,11935425.0
